Datetime,XGBModel_4 Hours Ahead (kW),XGBModel_8 Hours Ahead (kW),NBEATSModel_4 Hours Ahead (kW),NBEATSModel_8 Hours Ahead (kW),Actual load (kW)
2019-08-07 23:00:00,3.4858438968658447,3.434461832046509,3.1673246937956137,3.3400024689947605,3.74808538571506
2019-08-08 00:00:00,2.715790033340454,2.8007283210754395,2.6607779449136495,2.798904945979775,4.621504110791944
2019-08-08 01:00:00,3.0260367393493652,3.0260367393493652,2.4053216776422297,2.4053216776422297,2.0212896097607063
2019-08-08 02:00:00,1.6919043064117432,1.6919043064117432,1.4666902905929478,1.4666902905929478,0.5707247491306733
2019-08-08 03:00:00,0.54668128490448,0.54668128490448,0.7340477022626694,0.7340477022626694,0.42861822149488715
2019-08-08 04:00:00,0.3806270658969879,0.3806270658969879,0.42434647724541436,0.42434647724541436,0.2463145560900363
2019-08-08 05:00:00,0.027310840785503387,0.08955640345811844,0.016930120123714604,0.06565656644237831,9.99999999999901e-07
2019-08-08 06:00:00,0.03690037503838539,0.056936513632535934,0.032021716881688436,0.050708908460447295,0.0006546629265680889
2019-08-08 07:00:00,0.3118911683559418,0.39138317108154297,0.19311972373295308,0.19397927106221802,0.7346914167404175
2019-08-08 08:00:00,1.4369486570358276,0.7393609881401062,0.975601655287598,0.6879987528606106,1.631352358033923
2019-08-08 09:00:00,1.9530258178710938,1.9530258178710938,1.4572229926421048,1.4572229926421048,2.5341067207972228
2019-08-08 10:00:00,1.8532395362854004,1.8532395362854004,1.815901734779667,1.815901734779667,2.2861519107818626
2019-08-08 11:00:00,2.260052442550659,2.260052442550659,1.8623497683743324,1.8623497683743324,5.173010257890486
2019-08-08 12:00:00,2.7258474826812744,2.7258474826812744,2.37350255665319,2.37350255665319,3.5776900851461653
2019-08-08 13:00:00,3.3612236976623535,2.9379167556762695,3.2784330275126035,2.3915696925095147,2.6594506950908237
2019-08-08 14:00:00,3.395803928375244,3.040384292602539,3.6385816072542165,2.988682281265646,2.650823696793453
2019-08-08 15:00:00,3.4349923133850098,3.239589214324951,3.4276830382350703,3.362260168986224,4.600203275468617
2019-08-08 16:00:00,2.9804606437683105,3.0484535694122314,3.4026796352943913,3.308284241991748,2.815133059671189
2019-08-08 17:00:00,2.7126877307891846,2.7126877307891846,2.662343830635736,2.662343830635736,2.6081801634152724
2019-08-08 18:00:00,3.191934108734131,3.191934108734131,3.2995872609626296,3.2995872609626296,2.430780164443124
2019-08-08 19:00:00,3.5818910598754883,3.5818910598754883,3.8355393344988515,3.8355393344988515,4.326605914115901
2019-08-08 20:00:00,3.8857672214508057,3.8857672214508057,4.86921905133035,4.86921905133035,2.742474919700623
2019-08-08 21:00:00,3.887105941772461,3.55792498588562,3.812097915563329,4.431793206520913,3.5986395309554178
2019-08-08 22:00:00,3.7154200077056885,4.035743236541748,4.479642423535485,4.901022572201149,3.154848583952583
2019-08-08 23:00:00,3.4493346214294434,3.522184133529663,3.4378082273529533,3.8608300252029313,2.7909453318066064
2019-08-09 00:00:00,2.7182750701904297,2.631063222885132,2.8837356478886265,3.1120370863180002,1.6496131115811665
2019-08-09 01:00:00,1.370854139328003,1.370854139328003,1.173947706388111,1.173947706388111,2.8615892244979015
2019-08-09 02:00:00,0.5388750433921814,0.5388750433921814,0.8235242677089525,0.8235242677089525,0.9748566107754166
2019-08-09 03:00:00,0.21395210921764374,0.21395210921764374,0.33209700048688107,0.33209700048688107,0.4759397790277276
2019-08-09 04:00:00,0.14716607332229614,0.14716607332229614,0.13704432030547606,0.13704432030547606,0.9586916396251264
2019-08-09 05:00:00,0.22419504821300507,0.06868300586938858,0.1083495051115168,0.018306192678035668,0.0854285279596101
2019-08-09 06:00:00,0.09710948914289474,0.07618515938520432,0.03195366496853666,0.04645400600096602,9.99999999999901e-07
2019-08-09 07:00:00,0.5735090970993042,0.83940589427948,0.11974712347444762,0.38941658482343877,0.6400063898726566
2019-08-09 08:00:00,1.2228941917419434,1.3914889097213745,0.7000440976048543,1.1599651421060804,0.8364702517089835
2019-08-09 09:00:00,1.7180070877075195,1.7180070877075195,1.254870872800125,1.254870872800125,1.6410902227723878
2019-08-09 10:00:00,2.40273118019104,2.40273118019104,2.4769059002926443,2.4769059002926443,1.8742001149181777
2019-08-09 11:00:00,3.11879301071167,3.11879301071167,3.628576640819844,3.628576640819844,3.599861050828722
2019-08-09 12:00:00,3.473027467727661,3.473027467727661,4.38654805067434,4.38654805067434,3.652804779879676
2019-08-09 13:00:00,3.3749775886535645,3.2038955688476562,3.0762180346442802,3.8401442716755403,1.953138026460438
2019-08-09 14:00:00,3.304378032684326,3.302992820739746,3.523920539109804,4.137303224862,2.1037952233954527
2019-08-09 15:00:00,3.3606278896331787,3.17110013961792,3.3096511855121804,3.5926969759085248,4.75236764101495
2019-08-09 16:00:00,2.9963741302490234,3.0505564212799072,3.347326696704826,3.1106600646463667,4.023425973076715
2019-08-09 17:00:00,3.3928489685058594,3.3928489685058594,2.828252488169777,2.828252488169777,2.256409337595197
2019-08-09 18:00:00,3.3046326637268066,3.3046326637268066,3.0016933872338414,3.0016933872338414,3.278246029440983
2019-08-09 19:00:00,4.167492866516113,4.167492866516113,3.8188751055163284,3.8188751055163284,3.3102074484617456
2019-08-09 20:00:00,3.909862995147705,3.909862995147705,3.9942567589938247,3.9942567589938247,5.724275687800941
2019-08-09 21:00:00,4.14716100692749,4.0181427001953125,4.204218074228722,3.870057153317196,4.809413726754081
2019-08-09 22:00:00,3.883664846420288,3.6485345363616943,4.38137383989653,4.220354244862151,4.150320687697088
2019-08-09 23:00:00,3.1805992126464844,3.15488338470459,3.1982953559076477,3.3338311386340767,3.4891142770135617
2019-08-10 00:00:00,2.533759117126465,2.4122068881988525,2.5904633573549165,2.6466308772997738,1.7503307248755575
2019-08-10 01:00:00,1.5703552961349487,1.5703552961349487,1.2559304399118634,1.2559304399118634,1.0810691149397964
2019-08-10 02:00:00,0.6340746283531189,0.6340746283531189,0.9937993964753185,0.9937993964753185,0.9725598317680378
2019-08-10 03:00:00,0.30155521631240845,0.30155521631240845,0.33459674225980857,0.33459674225980857,0.8776776917355852
2019-08-10 04:00:00,0.30719757080078125,0.30719757080078125,0.1951442895611332,0.1951442895611332,0.60433605414539
2019-08-10 05:00:00,0.07880554348230362,0.1435232311487198,0.03032850893902189,0.029668724899947634,0.3566862218119305
2019-08-10 06:00:00,0.06777386367321014,0.09788425266742706,0.015679667746182808,0.055599567513902944,9.99999999999901e-07
2019-08-10 07:00:00,0.5113282799720764,0.6532235145568848,0.24308342748265283,0.509028032398457,0.25950608401870834
2019-08-10 08:00:00,1.0260629653930664,0.7728817462921143,0.9246895005204462,1.1570920963363103,0.12169483245256257
2019-08-10 09:00:00,1.112477421760559,1.112477421760559,0.7537356569822385,0.7537356569822385,0.7847214451264273
2019-08-10 10:00:00,1.799786925315857,1.799786925315857,2.1214720836763585,2.1214720836763585,3.988940188948736
2019-08-10 11:00:00,2.820101261138916,2.820101261138916,3.4143847551052713,3.4143847551052713,4.325820695167541
2019-08-10 12:00:00,3.288534164428711,3.288534164428711,4.942254189579341,4.942254189579341,4.521557665740547
2019-08-10 13:00:00,4.414840221405029,3.747903347015381,4.1665973217072505,4.473790473533002,3.4664582505336297
2019-08-10 14:00:00,3.9838948249816895,3.4330599308013916,4.002332981401664,4.584300748767476,2.946445691003165
2019-08-10 15:00:00,3.200641632080078,3.4497029781341553,3.436619119857011,3.7699538315425487,3.649354798465729
2019-08-10 16:00:00,3.2216687202453613,3.070929765701294,3.624751123385381,3.468310310234362,4.185653694555918
2019-08-10 17:00:00,3.710968494415283,3.710968494415283,3.087613344275088,3.087613344275088,3.451948556624938
2019-08-10 18:00:00,3.7733254432678223,3.7733254432678223,3.7172364633472785,3.7172364633472785,1.7245710031513655
2019-08-10 19:00:00,4.015033721923828,4.015033721923828,4.600973748624553,4.600973748624553,3.1184677464171524
2019-08-10 20:00:00,4.427944183349609,4.427944183349609,4.885028774195857,4.885028774195857,4.335680666118622
2019-08-10 21:00:00,4.01843786239624,4.329439640045166,4.0934488164009,4.705704157050622,6.008442998918322
2019-08-10 22:00:00,3.865267038345337,3.7449347972869873,4.153734882003193,4.407313153626323,7.146833895747297
2019-08-10 23:00:00,3.6380679607391357,3.4539737701416016,3.221494120076513,3.4252146662434155,4.01692730053838
2019-08-11 00:00:00,2.470691680908203,2.7125396728515625,2.571009136139603,2.602244243081939,3.8252739201126085
2019-08-11 01:00:00,2.253443717956543,2.253443717956543,1.9834262469670376,1.9834262469670376,2.5538382283426926
2019-08-11 02:00:00,1.117677092552185,1.117677092552185,1.337864446241065,1.337864446241065,0.9322848867526579
2019-08-11 03:00:00,0.6352441310882568,0.6352441310882568,0.6956619893119479,0.6956619893119479,1.7036409717881942
2019-08-11 04:00:00,0.3660995066165924,0.3660995066165924,0.38575807903018355,0.38575807903018355,0.24632638609186827
2019-08-11 05:00:00,0.05771473050117493,0.1405191570520401,0.04771028875885008,0.11831342808019535,0.27199735895835137
2019-08-11 06:00:00,0.06684000045061111,0.10238166153430939,0.04028719063392048,0.08038025029536423,0.0884207470898103
2019-08-11 07:00:00,0.10004712641239166,0.149325892329216,0.10691271353384672,0.15955162712828794,9.99999999999901e-07
2019-08-11 08:00:00,0.3582078814506531,0.5261214971542358,0.48442862009439436,0.4852727031122281,0.4575523072246981
2019-08-11 09:00:00,0.9949833154678345,0.9949833154678345,1.145098239471304,1.145098239471304,1.376087586032447
2019-08-11 10:00:00,2.561434268951416,2.561434268951416,2.528557245123731,2.528557245123731,2.513299357976279
2019-08-11 11:00:00,3.5782501697540283,3.5782501697540283,2.577081628664593,2.577081628664593,4.486280170631833
2019-08-11 12:00:00,3.1658782958984375,3.1658782958984375,3.1909196536820357,3.1909196536820357,5.261592388068727
2019-08-11 13:00:00,4.360525131225586,3.5189943313598633,4.196395785954238,3.4086337454366915,6.6215198821178
2019-08-11 14:00:00,4.353045463562012,3.6621639728546143,4.379017895121226,3.926531188285639,6.224729111269204
2019-08-11 15:00:00,4.255658149719238,3.4818649291992188,3.866534290634966,3.411765074444123,5.816644360966572
2019-08-11 16:00:00,3.487863302230835,2.8830933570861816,4.117309194750756,3.527232949169971,3.8046619971915363
2019-08-11 17:00:00,3.824556827545166,3.824556827545166,3.8184910990170855,3.8184910990170855,3.047009698041705
2019-08-11 18:00:00,3.380429983139038,3.380429983139038,4.284648605854342,4.284648605854342,3.6452993356073162
2019-08-11 19:00:00,4.466521263122559,4.466521263122559,4.962673664480019,4.962673664480019,3.9925127188368936
2019-08-11 20:00:00,5.366058349609375,5.366058349609375,6.269477299113204,6.269477299113204,4.0934430524300485
2019-08-11 21:00:00,5.359859943389893,5.348455905914307,4.604619913323792,6.152463519611816,3.426418992901273
2019-08-11 22:00:00,5.178290843963623,5.022736072540283,5.3682050631720255,5.833886604789635,4.073227641561718
2019-08-11 23:00:00,4.423049449920654,4.777277946472168,3.9175178833254765,5.076420525687491,4.179944111813866
2019-08-12 00:00:00,3.908334255218506,3.510352849960327,3.404967605202089,3.8287252557072255,2.7735795292540657
2019-08-12 01:00:00,2.0376548767089844,2.0376548767089844,1.8678351066586234,1.8678351066586234,1.532664279387156
2019-08-12 02:00:00,1.4465042352676392,1.4465042352676392,1.4345534503264448,1.4345534503264448,0.5645752464298671
2019-08-12 03:00:00,0.8238956928253174,0.8238956928253174,0.7335121073508738,0.7335121073508738,0.549134525585598
2019-08-12 04:00:00,0.31221747398376465,0.31221747398376465,0.355922878317771,0.355922878317771,0.12871216535080757
2019-08-12 05:00:00,0.031018037348985672,0.20444567501544952,0.03335602446751906,0.13445865600064463,0.4357986095220773
2019-08-12 06:00:00,0.04522871971130371,0.06281478703022003,0.059115095438707875,0.10642149954024001,9.99999999999901e-07
2019-08-12 07:00:00,0.21761354804039001,0.11424696445465088,0.19577527525183888,0.10302504512929375,1.1209124145088187
2019-08-12 08:00:00,1.2953875064849854,0.5707401037216187,0.9922812810137731,0.4392831368135469,1.0796319139484822
2019-08-12 09:00:00,1.580170750617981,1.580170750617981,1.6110276523428717,1.6110276523428717,1.6855524718712693
2019-08-12 10:00:00,2.2218029499053955,2.2218029499053955,2.771078369338384,2.771078369338384,2.1954619087223457
2019-08-12 11:00:00,3.010829210281372,3.010829210281372,2.9720456779307343,2.9720456779307343,1.550368138122983
2019-08-12 12:00:00,3.1721131801605225,3.1721131801605225,3.6217409036385075,3.6217409036385075,1.9652773271882802
2019-08-12 13:00:00,2.6365249156951904,3.5703020095825195,2.184002022321361,3.5050439264483977,1.2188712160432602
2019-08-12 14:00:00,2.8373727798461914,3.806776762008667,2.8165759651796765,4.098378102017318,6.038285584481979
2019-08-12 15:00:00,3.336414337158203,4.125307083129883,2.9321388634017063,3.9398216796306134,3.0404609197938695
2019-08-12 16:00:00,3.070181369781494,3.257571220397949,3.0457788798071137,3.6127159222781353,2.7032296948225207
2019-08-12 17:00:00,3.302530527114868,3.302530527114868,2.2878998773027757,2.2878998773027757,2.061519659932878
2019-08-12 18:00:00,3.3489022254943848,3.3489022254943848,2.9951159681081565,2.9951159681081565,4.330355133099448
2019-08-12 19:00:00,3.4569716453552246,3.4569716453552246,3.364115232389309,3.364115232389309,5.749365484736125
2019-08-12 20:00:00,3.898315191268921,3.898315191268921,4.053631846771889,4.053631846771889,2.860260752657148
2019-08-12 21:00:00,4.054036617279053,4.367099761962891,3.203087063150813,4.08096833814866,4.422437776534183
2019-08-12 22:00:00,4.134191036224365,4.540860652923584,4.247690810503405,4.184758186814702,3.345696111340416
2019-08-12 23:00:00,3.214010238647461,3.281744956970215,3.3060469284769582,3.5565153376846754,3.82202267011049
2019-08-13 00:00:00,2.4450137615203857,2.2598021030426025,2.5729377065407353,2.7320539249179214,2.191278851604462
2019-08-13 01:00:00,1.5460600852966309,1.5460600852966309,1.2625049362775165,1.2625049362775165,1.2675659368620982
2019-08-13 02:00:00,0.8298319578170776,0.8298319578170776,0.9036063451357582,0.9036063451357582,0.40673294227388296
2019-08-13 03:00:00,0.3558726906776428,0.3558726906776428,0.3672550200126497,0.3672550200126497,0.4298935825983692
2019-08-13 04:00:00,0.12022174149751663,0.12022174149751663,0.1496049955395876,0.1496049955395876,0.4705995534578976
2019-08-13 05:00:00,0.10707160830497742,0.13003294169902802,0.02869049708531127,0.03463649223398735,0.10574160754903239
2019-08-13 06:00:00,0.03517439216375351,0.06766271591186523,0.020889262757222596,0.07479528320640653,9.99999999999901e-07
2019-08-13 07:00:00,0.5118522047996521,0.6969696879386902,0.29987776517339754,0.6012341954177558,0.7888220287217033
2019-08-13 08:00:00,1.2923310995101929,1.1529608964920044,1.147602058615587,1.0843890325979066,1.6326451692475195
2019-08-13 09:00:00,1.8200194835662842,1.8200194835662842,1.7200377416864274,1.7200377416864274,0.5603725838873139
2019-08-13 10:00:00,2.2527761459350586,2.2527761459350586,2.789931317868693,2.789931317868693,0.628003414302402
2019-08-13 11:00:00,2.420283555984497,2.420283555984497,2.764980163374047,2.764980163374047,3.716308058632748
2019-08-13 12:00:00,2.9198338985443115,2.9198338985443115,3.3620901112690045,3.3620901112690045,2.050021077240838
2019-08-13 13:00:00,2.730907678604126,3.532895088195801,2.1206652047894665,2.9124195643933106,2.9238772756152684
2019-08-13 14:00:00,3.105832576751709,3.178485870361328,3.1684669911584797,3.205564250437695,2.333232057465446
2019-08-13 15:00:00,3.463745594024658,3.257066249847412,3.111859282400893,3.3600019406436257,1.3701001932462062
2019-08-13 16:00:00,3.0466766357421875,3.2888729572296143,2.8803272129589637,3.0309024906703135,2.8591996678352367
2019-08-13 17:00:00,2.999718427658081,2.999718427658081,2.230787437032031,2.230787437032031,2.315387502034505
2019-08-13 18:00:00,3.51804256439209,3.51804256439209,2.716115774176049,2.716115774176049,2.948355996947817
2019-08-13 19:00:00,3.9489023685455322,3.9489023685455322,3.6526593870646913,3.6526593870646913,4.764623603333372
2019-08-13 20:00:00,3.913090944290161,3.913090944290161,3.6537112456283976,3.6537112456283976,4.494866549226976
2019-08-13 21:00:00,4.495386123657227,3.7998428344726562,3.9259404001210836,3.8794070686153037,4.717773471948837
2019-08-13 22:00:00,4.200601577758789,3.9659950733184814,4.090439659958249,4.042249565336392,6.531868526109061
2019-08-13 23:00:00,3.3253424167633057,3.092400550842285,3.234574054279882,2.9196638439809224,4.647828352748024
2019-08-14 00:00:00,2.3406386375427246,2.342050313949585,2.320758359447541,2.2692189410347687,2.5112223668844416
2019-08-14 01:00:00,1.6167112588882446,1.6167112588882446,1.2925491051660025,1.2925491051660025,1.4610349490911674
2019-08-14 02:00:00,0.9834153652191162,0.9834153652191162,0.7908121514758212,0.7908121514758212,0.5972163597640979
2019-08-14 03:00:00,0.2572703957557678,0.2572703957557678,0.3368342272874878,0.3368342272874878,0.17822783330323771
2019-08-14 04:00:00,0.11833363026380539,0.11833363026380539,0.1656842222519786,0.1656842222519786,0.16670767025460054
2019-08-14 05:00:00,0.016033299267292023,0.057668209075927734,0.0020292627563794066,0.01387686218596606,0.3272175553326073
2019-08-14 06:00:00,0.04185400903224945,0.057886067777872086,0.038630221912179775,0.07162385058429224,9.99999999999901e-07
2019-08-14 07:00:00,0.7356600165367126,0.5185508131980896,0.6612739616844112,0.8447499823082246,2.5703800572505515
2019-08-14 08:00:00,1.7387778759002686,1.4818159341812134,1.7381708642778597,1.681409220714463,2.0629005016543074
2019-08-14 09:00:00,1.75213623046875,1.75213623046875,1.3197951377617538,1.3197951377617538,0.7821966098259818
2019-08-14 10:00:00,2.0022521018981934,2.0022521018981934,1.80581971805506,1.80581971805506,2.0160907200923495
2019-08-14 11:00:00,2.7886030673980713,2.7886030673980713,2.0701726671779266,2.0701726671779266,4.969202113575829
2019-08-14 12:00:00,2.7178683280944824,2.7178683280944824,2.645328192939956,2.645328192939956,2.644281114557476
2019-08-14 13:00:00,2.755352735519409,2.316089630126953,2.714666000821975,2.730064756865519,3.0838602231665737
2019-08-14 14:00:00,2.943319082260132,2.5769855976104736,3.6384305651861393,3.3206537839074515,3.7808255812225293
2019-08-14 15:00:00,3.3183064460754395,3.2156434059143066,3.7647967132826436,3.8271573553582328,3.951600188616009
2019-08-14 16:00:00,2.9672324657440186,3.1127424240112305,3.5152945272960907,3.69391645442043,3.6162568626831932
2019-08-14 17:00:00,3.43587064743042,3.43587064743042,3.0327965470821474,3.0327965470821474,3.5104326925811766
2019-08-14 18:00:00,3.300313711166382,3.300313711166382,3.5506265960300922,3.5506265960300922,3.670553163910334
2019-08-14 19:00:00,4.106806755065918,4.106806755065918,4.741997851966985,4.741997851966985,4.8443106686278465
2019-08-14 20:00:00,4.5458269119262695,4.5458269119262695,4.9468101676319725,4.9468101676319725,3.6948370868899008
2019-08-14 21:00:00,4.3972039222717285,4.606196403503418,4.1653871299342935,5.170194643498724,4.192914415815567
2019-08-14 22:00:00,4.632885456085205,4.783649921417236,4.728798192700592,5.1991558554039665,4.9756420030068345
2019-08-14 23:00:00,3.429098606109619,3.698396921157837,3.660653592786377,3.706653483399822,4.626177608448028
2019-08-15 00:00:00,2.5944271087646484,2.751345157623291,2.5267503628833716,2.7271977673727563,3.053894889926909
2019-08-15 01:00:00,1.926509141921997,1.926509141921997,1.4965788812649023,1.4965788812649023,1.7752508633401658
2019-08-15 02:00:00,0.9970704913139343,0.9970704913139343,0.9237864407969825,0.9237864407969825,0.8329573852433096
2019-08-15 03:00:00,0.3991813361644745,0.3991813361644745,0.36584825159206474,0.36584825159206474,0.4425312515682651
2019-08-15 04:00:00,0.12479430437088013,0.12479430437088013,0.1449744863746441,0.1449744863746441,0.4382135290887606
2019-08-15 05:00:00,0.06600039452314377,0.09802346676588058,0.02014457590767609,0.015920223508559837,0.15663966867616488
2019-08-15 06:00:00,0.0329522006213665,0.0658431425690651,0.0197629534879832,0.05879069081273069,9.99999999999901e-07
2019-08-15 07:00:00,0.8041274547576904,0.8446817398071289,0.39195281590192277,0.7987115276062854,1.2552308030022497
2019-08-15 08:00:00,1.8674641847610474,2.139594078063965,1.2354582771314038,1.58015077265769,1.9549866441726687
2019-08-15 09:00:00,1.8965120315551758,1.8965120315551758,1.4984698801542171,1.4984698801542171,0.8768289478831826
2019-08-15 10:00:00,2.0398199558258057,2.0398199558258057,2.2403119120866837,2.2403119120866837,1.4491828609890383
2019-08-15 11:00:00,2.7623467445373535,2.7623467445373535,2.4010727212157468,2.4010727212157468,1.7859070000966388
2019-08-15 12:00:00,2.955765724182129,2.955765724182129,3.0388845834600895,3.0388845834600895,1.532090833971236
2019-08-15 13:00:00,2.1891376972198486,3.307628870010376,1.8046854075703394,2.879721628729402,3.2269098926120314
2019-08-15 14:00:00,2.7259268760681152,3.2895705699920654,2.6184515702649542,3.3796959875355506,5.04803373469247
2019-08-15 15:00:00,2.9848930835723877,3.3150172233581543,2.932438145903103,3.743750865082769,3.5399827016194654
2019-08-15 16:00:00,3.1367194652557373,3.6586990356445312,3.1699505373352737,3.5547846670734424,4.693534941747454
2019-08-15 17:00:00,3.840331792831421,3.840331792831421,3.0540185614269304,3.0540185614269304,2.4875613019625358
2019-08-15 18:00:00,3.595189094543457,3.595189094543457,3.108357935825673,3.108357935825673,3.660437694062129
2019-08-15 19:00:00,4.015865325927734,4.015865325927734,3.610360371919596,3.610360371919596,4.642942833953432
2019-08-15 20:00:00,4.251397609710693,4.251397609710693,4.368946529979464,4.368946529979464,4.024190854803721
2019-08-15 21:00:00,4.788293838500977,4.700739860534668,3.9422409369925098,4.364601875351755,4.263488275729283
2019-08-15 22:00:00,4.718271732330322,4.972982406616211,4.641688379646214,4.955346278128673,4.981532141409977
